$0;1494946482746894111;1.10;KIEKER-SINGLETON;795c49f8137a;1;false;0;NANOSECONDS;1
$1;1494946563252504821;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);93814D0B06305E9553386D3743A6C3A0;4164281542945801332;1494946563251356279;1494946563252503370;795c49f8137a;4;4
$1;1494946563252830812;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);93814D0B06305E9553386D3743A6C3A0;4164281542945801332;1494946563252683836;1494946563252830327;795c49f8137a;5;4
$1;1494946563253703622;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);93814D0B06305E9553386D3743A6C3A0;4164281542945801332;1494946563250835569;1494946563253702887;795c49f8137a;3;3
$1;1494946563253745934;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);93814D0B06305E9553386D3743A6C3A0;4164281542945801332;1494946563250829691;1494946563253745452;795c49f8137a;2;2
$1;1494946563253988371;HTTP_VisitsService.POST;93814D0B06305E9553386D3743A6C3A0;4164281542945801332;1494946563249958339;1494946563253979846;795c49f8137a;1;1
$1;1494946563528805388;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);6D730D75EB530774A42D89F672F989B6;4164281542945801339;1494946563526927748;1494946563528803593;795c49f8137a;4;4
$1;1494946563530369408;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);6D730D75EB530774A42D89F672F989B6;4164281542945801339;1494946563526294074;1494946563530368325;795c49f8137a;3;3
$1;1494946563530494935;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);6D730D75EB530774A42D89F672F989B6;4164281542945801339;1494946563526289106;1494946563530494445;795c49f8137a;2;2
$1;1494946563532540735;HTTP_VisitsService.GET;6D730D75EB530774A42D89F672F989B6;4164281542945801339;1494946563525979121;1494946563532530490;795c49f8137a;1;1
$1;1494946563547819177;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);6D730D75EB530774A42D89F672F989B6;4164281542945801340;1494946563546567962;1494946563547817795;795c49f8137a;4;4
$1;1494946563548103160;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);6D730D75EB530774A42D89F672F989B6;4164281542945801340;1494946563547936166;1494946563548102772;795c49f8137a;5;4
$1;1494946563548965793;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);6D730D75EB530774A42D89F672F989B6;4164281542945801340;1494946563546090083;1494946563548965103;795c49f8137a;3;3
$1;1494946563549058709;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);6D730D75EB530774A42D89F672F989B6;4164281542945801340;1494946563546083518;1494946563549056048;795c49f8137a;2;2
$1;1494946563549411566;HTTP_VisitsService.POST;6D730D75EB530774A42D89F672F989B6;4164281542945801340;1494946563544821683;1494946563549401960;795c49f8137a;1;1
$1;1494946563818870783;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);B60EE16798F373A6A691D4D6C60C2B03;4164281542945801347;1494946563817299301;1494946563818869080;795c49f8137a;4;4
$1;1494946563819912069;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);B60EE16798F373A6A691D4D6C60C2B03;4164281542945801347;1494946563816594867;1494946563819910738;795c49f8137a;3;3
$1;1494946563820112276;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);B60EE16798F373A6A691D4D6C60C2B03;4164281542945801347;1494946563816588989;1494946563820111510;795c49f8137a;2;2
$1;1494946563822265694;HTTP_VisitsService.GET;B60EE16798F373A6A691D4D6C60C2B03;4164281542945801347;1494946563815881592;1494946563822242196;795c49f8137a;1;1
$1;1494946563834882366;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);B60EE16798F373A6A691D4D6C60C2B03;4164281542945801348;1494946563833758222;1494946563834880863;795c49f8137a;4;4
$1;1494946563835246826;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);B60EE16798F373A6A691D4D6C60C2B03;4164281542945801348;1494946563835029729;1494946563835246001;795c49f8137a;5;4
$1;1494946563835935803;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);B60EE16798F373A6A691D4D6C60C2B03;4164281542945801348;1494946563833244586;1494946563835930162;795c49f8137a;3;3
$1;1494946563836037077;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);B60EE16798F373A6A691D4D6C60C2B03;4164281542945801348;1494946563833234391;1494946563836036647;795c49f8137a;2;2
$1;1494946563836335497;HTTP_VisitsService.POST;B60EE16798F373A6A691D4D6C60C2B03;4164281542945801348;1494946563832411935;1494946563836326710;795c49f8137a;1;1
$1;1494946564113430974;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);D854E700911F161B484E1C5FC92B7452;4164281542945801355;1494946564112087226;1494946564113425856;795c49f8137a;4;4
$1;1494946564114943038;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);D854E700911F161B484E1C5FC92B7452;4164281542945801355;1494946564111468067;1494946564114937233;795c49f8137a;3;3
$1;1494946564115062507;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);D854E700911F161B484E1C5FC92B7452;4164281542945801355;1494946564111462100;1494946564115060434;795c49f8137a;2;2
$1;1494946564118230123;HTTP_VisitsService.GET;D854E700911F161B484E1C5FC92B7452;4164281542945801355;1494946564110981616;1494946564118215075;795c49f8137a;1;1
$1;1494946564133442145;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);D854E700911F161B484E1C5FC92B7452;4164281542945801356;1494946564131380481;1494946564133440393;795c49f8137a;4;4
$1;1494946564133800313;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);D854E700911F161B484E1C5FC92B7452;4164281542945801356;1494946564133588601;1494946564133799695;795c49f8137a;5;4
$1;1494946564134497122;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);D854E700911F161B484E1C5FC92B7452;4164281542945801356;1494946564130865641;1494946564134496364;795c49f8137a;3;3
$1;1494946564134580580;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);D854E700911F161B484E1C5FC92B7452;4164281542945801356;1494946564130858832;1494946564134580107;795c49f8137a;2;2
$1;1494946564134955503;HTTP_VisitsService.POST;D854E700911F161B484E1C5FC92B7452;4164281542945801356;1494946564129436064;1494946564134946310;795c49f8137a;1;1
$1;1494946564399256723;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);BAD76143B71AFAB36EC8172B60CFD008;4164281542945801363;1494946564397877179;1494946564399254092;795c49f8137a;4;4
$1;1494946564400366811;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);BAD76143B71AFAB36EC8172B60CFD008;4164281542945801363;1494946564397244510;1494946564400365371;795c49f8137a;3;3
$1;1494946564400473505;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);BAD76143B71AFAB36EC8172B60CFD008;4164281542945801363;1494946564397238986;1494946564400473001;795c49f8137a;2;2
$1;1494946564403772468;HTTP_VisitsService.GET;BAD76143B71AFAB36EC8172B60CFD008;4164281542945801363;1494946564396897313;1494946564403762423;795c49f8137a;1;1
$1;1494946564426712793;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);BAD76143B71AFAB36EC8172B60CFD008;4164281542945801364;1494946564425448107;1494946564426711379;795c49f8137a;4;4
$1;1494946564427000974;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);BAD76143B71AFAB36EC8172B60CFD008;4164281542945801364;1494946564426834932;1494946564427000449;795c49f8137a;5;4
$1;1494946564427931903;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);BAD76143B71AFAB36EC8172B60CFD008;4164281542945801364;1494946564424955628;1494946564427931167;795c49f8137a;3;3
$1;1494946564428021378;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);BAD76143B71AFAB36EC8172B60CFD008;4164281542945801364;1494946564424949220;1494946564428020704;795c49f8137a;2;2
$1;1494946564428415191;HTTP_VisitsService.POST;BAD76143B71AFAB36EC8172B60CFD008;4164281542945801364;1494946564423714381;1494946564428406409;795c49f8137a;1;1
$1;1494946564725611120;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);FC9A9F7D76BF5ED867707002E6698CB3;4164281542945801371;1494946564724341585;1494946564725609476;795c49f8137a;4;4
$1;1494946564726580884;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);FC9A9F7D76BF5ED867707002E6698CB3;4164281542945801371;1494946564721666538;1494946564726580030;795c49f8137a;3;3
$1;1494946564726715266;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);FC9A9F7D76BF5ED867707002E6698CB3;4164281542945801371;1494946564721661282;1494946564726714871;795c49f8137a;2;2
$1;1494946564728825601;HTTP_VisitsService.GET;FC9A9F7D76BF5ED867707002E6698CB3;4164281542945801371;1494946564721342968;1494946564728609667;795c49f8137a;1;1
$1;1494946564740557664;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);FC9A9F7D76BF5ED867707002E6698CB3;4164281542945801372;1494946564739371801;1494946564740556316;795c49f8137a;4;4
$1;1494946564740931990;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);FC9A9F7D76BF5ED867707002E6698CB3;4164281542945801372;1494946564740735388;1494946564740931377;795c49f8137a;5;4
$1;1494946564741771570;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);FC9A9F7D76BF5ED867707002E6698CB3;4164281542945801372;1494946564738845187;1494946564741770798;795c49f8137a;3;3
$1;1494946564741817115;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);FC9A9F7D76BF5ED867707002E6698CB3;4164281542945801372;1494946564738838695;1494946564741816617;795c49f8137a;2;2
$1;1494946564742074480;HTTP_VisitsService.POST;FC9A9F7D76BF5ED867707002E6698CB3;4164281542945801372;1494946564737944230;1494946564742065933;795c49f8137a;1;1
$1;1494946564991953477;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);EDA5884CA5067CB5915A2988F45C435D;4164281542945801379;1494946564989941519;1494946564991951586;795c49f8137a;4;4
$1;1494946564993100144;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);EDA5884CA5067CB5915A2988F45C435D;4164281542945801379;1494946564987575947;1494946564993098796;795c49f8137a;3;3
$1;1494946564993378545;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);EDA5884CA5067CB5915A2988F45C435D;4164281542945801379;1494946564987570587;1494946564993377832;795c49f8137a;2;2
$1;1494946564996300497;HTTP_VisitsService.GET;EDA5884CA5067CB5915A2988F45C435D;4164281542945801379;1494946564987251165;1494946564996289629;795c49f8137a;1;1
$1;1494946565016879208;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);EDA5884CA5067CB5915A2988F45C435D;4164281542945801380;1494946565015533292;1494946565016874793;795c49f8137a;4;4
$1;1494946565017239696;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);EDA5884CA5067CB5915A2988F45C435D;4164281542945801380;1494946565017002428;1494946565017238840;795c49f8137a;5;4
