$0;1494868693079977016;1.10;KIEKER-SINGLETON;7a3908937685;1;false;0;NANOSECONDS;1
$1;1494868749273820705;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);36A647143AAF2929D5221493D00391F8;6922595577221873997;1494868749248312237;1494868749273818579;7a3908937685;2;2
$1;1494868749274230901;HTTP_VisitsService.POST;36A647143AAF2929D5221493D00391F8;6922595577221873997;1494868749247385580;1494868749274214958;7a3908937685;1;1
$1;1494868749637487397;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);983D3567297AA200801B1994062F5B2B;6922595577221874004;1494868749633670692;1494868749637483115;7a3908937685;4;4
$1;1494868749638669426;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);983D3567297AA200801B1994062F5B2B;6922595577221874004;1494868749632975177;1494868749638665730;7a3908937685;3;3
$1;1494868749642477456;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);983D3567297AA200801B1994062F5B2B;6922595577221874004;1494868749632966100;1494868749642474064;7a3908937685;2;2
$1;1494868749646475724;HTTP_VisitsService.GET;983D3567297AA200801B1994062F5B2B;6922595577221874004;1494868749632628012;1494868749646454681;7a3908937685;1;1
$1;1494868749663394319;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);983D3567297AA200801B1994062F5B2B;6922595577221874005;1494868749661997491;1494868749663390309;7a3908937685;4;4
$1;1494868749664424717;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;983D3567297AA200801B1994062F5B2B;6922595577221874005;1494868749664229586;1494868749664422339;7a3908937685;5;4
$1;1494868749667626969;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;983D3567297AA200801B1994062F5B2B;6922595577221874005;1494868749659801325;1494868749667589291;7a3908937685;3;3
$1;1494868749667742421;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);983D3567297AA200801B1994062F5B2B;6922595577221874005;1494868749659790749;1494868749667740664;7a3908937685;2;2
$1;1494868749668034647;HTTP_VisitsService.POST;983D3567297AA200801B1994062F5B2B;6922595577221874005;1494868749658849995;1494868749668024636;7a3908937685;1;1
$1;1494868750018425554;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);E1E9DAF3B0E206A11E413868FB35B785;6922595577221874012;1494868750013604950;1494868750018421090;7a3908937685;4;4
$1;1494868750021239289;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);E1E9DAF3B0E206A11E413868FB35B785;6922595577221874012;1494868750010270121;1494868750021234899;7a3908937685;3;3
$1;1494868750021337333;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);E1E9DAF3B0E206A11E413868FB35B785;6922595577221874012;1494868750010262174;1494868750021332254;7a3908937685;2;2
$1;1494868750026044179;HTTP_VisitsService.GET;E1E9DAF3B0E206A11E413868FB35B785;6922595577221874012;1494868750009824854;1494868750026029177;7a3908937685;1;1
$1;1494868750051917429;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);E1E9DAF3B0E206A11E413868FB35B785;6922595577221874013;1494868750046291046;1494868750051903196;7a3908937685;4;4
$1;1494868750052396024;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;E1E9DAF3B0E206A11E413868FB35B785;6922595577221874013;1494868750052081446;1494868750052394501;7a3908937685;5;4
$1;1494868750054697962;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;E1E9DAF3B0E206A11E413868FB35B785;6922595577221874013;1494868750041061817;1494868750054693736;7a3908937685;3;3
$1;1494868750054798222;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);E1E9DAF3B0E206A11E413868FB35B785;6922595577221874013;1494868750041048657;1494868750054796901;7a3908937685;2;2
$1;1494868750055093275;HTTP_VisitsService.POST;E1E9DAF3B0E206A11E413868FB35B785;6922595577221874013;1494868750040182061;1494868750055084637;7a3908937685;1;1
$1;1494868750356224077;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);DBD20D316C6DEC7BC341DEB302C53581;6922595577221874020;1494868750352032659;1494868750356220889;7a3908937685;4;4
$1;1494868750357492794;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);DBD20D316C6DEC7BC341DEB302C53581;6922595577221874020;1494868750351286523;1494868750357483369;7a3908937685;3;3
$1;1494868750357607819;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);DBD20D316C6DEC7BC341DEB302C53581;6922595577221874020;1494868750351277605;1494868750357606715;7a3908937685;2;2
$1;1494868750367721357;HTTP_VisitsService.GET;DBD20D316C6DEC7BC341DEB302C53581;6922595577221874020;1494868750350879729;1494868750367708706;7a3908937685;1;1
$1;1494868750384805302;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);DBD20D316C6DEC7BC341DEB302C53581;6922595577221874021;1494868750382688048;1494868750384802708;7a3908937685;4;4
$1;1494868750386934771;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;DBD20D316C6DEC7BC341DEB302C53581;6922595577221874021;1494868750386331878;1494868750386932171;7a3908937685;5;4
$1;1494868750388371270;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;DBD20D316C6DEC7BC341DEB302C53581;6922595577221874021;1494868750380713907;1494868750388368797;7a3908937685;3;3
$1;1494868750388489445;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);DBD20D316C6DEC7BC341DEB302C53581;6922595577221874021;1494868750380703422;1494868750388487916;7a3908937685;2;2
$1;1494868750389409983;HTTP_VisitsService.POST;DBD20D316C6DEC7BC341DEB302C53581;6922595577221874021;1494868750379806591;1494868750389400124;7a3908937685;1;1
$1;1494868750723124018;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);6E6AF4FA30E0E6B8F3D6B1373A114031;6922595577221874028;1494868750716297008;1494868750723089530;7a3908937685;4;4
$1;1494868750724407282;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);6E6AF4FA30E0E6B8F3D6B1373A114031;6922595577221874028;1494868750715573629;1494868750724405413;7a3908937685;3;3
$1;1494868750724543179;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);6E6AF4FA30E0E6B8F3D6B1373A114031;6922595577221874028;1494868750715564640;1494868750724542206;7a3908937685;2;2
$1;1494868750727223595;HTTP_VisitsService.GET;6E6AF4FA30E0E6B8F3D6B1373A114031;6922595577221874028;1494868750715230149;1494868750727211405;7a3908937685;1;1
$1;1494868750744485324;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);6E6AF4FA30E0E6B8F3D6B1373A114031;6922595577221874029;1494868750742749653;1494868750744482709;7a3908937685;4;4
$1;1494868750747576428;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;6E6AF4FA30E0E6B8F3D6B1373A114031;6922595577221874029;1494868750747364569;1494868750747575139;7a3908937685;5;4
$1;1494868750748463472;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;6E6AF4FA30E0E6B8F3D6B1373A114031;6922595577221874029;1494868750742194787;1494868750748461849;7a3908937685;3;3
$1;1494868750748558166;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);6E6AF4FA30E0E6B8F3D6B1373A114031;6922595577221874029;1494868750742185066;1494868750748557198;7a3908937685;2;2
$1;1494868750748942635;HTTP_VisitsService.POST;6E6AF4FA30E0E6B8F3D6B1373A114031;6922595577221874029;1494868750741286745;1494868750748933699;7a3908937685;1;1
$1;1494868751109333465;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);132E21A62A55E46A4690E78DBB533FB7;6922595577221874036;1494868751107704363;1494868751109330611;7a3908937685;4;4
$1;1494868751118128364;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);132E21A62A55E46A4690E78DBB533FB7;6922595577221874036;1494868751092997546;1494868751118125483;7a3908937685;3;3
$1;1494868751118225259;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);132E21A62A55E46A4690E78DBB533FB7;6922595577221874036;1494868751092988737;1494868751118224333;7a3908937685;2;2
$1;1494868751122561913;HTTP_VisitsService.GET;132E21A62A55E46A4690E78DBB533FB7;6922595577221874036;1494868751092558405;1494868751122551055;7a3908937685;1;1
$1;1494868751138539036;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);132E21A62A55E46A4690E78DBB533FB7;6922595577221874037;1494868751137002973;1494868751138536123;7a3908937685;4;4
$1;1494868751141020605;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;132E21A62A55E46A4690E78DBB533FB7;6922595577221874037;1494868751140837525;1494868751141019254;7a3908937685;5;4
$1;1494868751143867291;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;132E21A62A55E46A4690E78DBB533FB7;6922595577221874037;1494868751135692265;1494868751143864084;7a3908937685;3;3
$1;1494868751144032023;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);132E21A62A55E46A4690E78DBB533FB7;6922595577221874037;1494868751135674465;1494868751144030664;7a3908937685;2;2
$1;1494868751144362744;HTTP_VisitsService.POST;132E21A62A55E46A4690E78DBB533FB7;6922595577221874037;1494868751134780324;1494868751144353936;7a3908937685;1;1
$1;1494868751405252165;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);6E6E31706B6B68CD7E3AB9AADEFB7D77;6922595577221874044;1494868751400461509;1494868751405248521;7a3908937685;4;4
$1;1494868751406445631;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);6E6E31706B6B68CD7E3AB9AADEFB7D77;6922595577221874044;1494868751399807772;1494868751406442974;7a3908937685;3;3
$1;1494868751406581610;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);6E6E31706B6B68CD7E3AB9AADEFB7D77;6922595577221874044;1494868751399799060;1494868751406580500;7a3908937685;2;2
$1;1494868751408909251;HTTP_VisitsService.GET;6E6E31706B6B68CD7E3AB9AADEFB7D77;6922595577221874044;1494868751399432074;1494868751408898180;7a3908937685;1;1
$1;1494868751434414230;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);6E6E31706B6B68CD7E3AB9AADEFB7D77;6922595577221874045;1494868751431224526;1494868751434411041;7a3908937685;4;4
