$0;1494868674883877119;1.10;KIEKER-SINGLETON;ff899c08b2f2;1;false;0;NANOSECONDS;1
$1;1494868750633335097;public void org.springframework.samples.petclinic.customers.application.OwnerService.saveOwner(org.springframework.samples.petclinic.customers.domain.model.owner.Owner) throws org.springframework.dao.DataAccessException;6E6AF4FA30E0E6B8F3D6B1373A114031;6922595577221874026;1494868750629105257;1494868750633333750;ff899c08b2f2;7;3
$1;1494868750633405468;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.updateOwner(int,org.springframework.samples.petclinic.customers.domain.model.owner.Owner);6E6AF4FA30E0E6B8F3D6B1373A114031;6922595577221874026;1494868750622726980;1494868750633404816;ff899c08b2f2;4;2
$1;1494868750637731411;HTTP_CustomerService.PUT;6E6AF4FA30E0E6B8F3D6B1373A114031;6922595577221874026;1494868750620401942;1494868750637720132;ff899c08b2f2;1;1
$1;1494868750689027214;public abstract org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.domain.model.pet.PetRepository.findById(int);6E6AF4FA30E0E6B8F3D6B1373A114031;6922595577221874027;1494868750686840829;1494868750689025726;ff899c08b2f2;4;4
$1;1494868750691713180;public org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.application.PetService.findPetById(int) throws org.springframework.dao.DataAccessException;6E6AF4FA30E0E6B8F3D6B1373A114031;6922595577221874027;1494868750685979389;1494868750691711822;ff899c08b2f2;3;3
$1;1494868750691882439;public org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource$PetDetails org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource.findPet(int);6E6AF4FA30E0E6B8F3D6B1373A114031;6922595577221874027;1494868750685971757;1494868750691881728;ff899c08b2f2;2;2
$1;1494868750695532669;HTTP_CustomerService.GET;6E6AF4FA30E0E6B8F3D6B1373A114031;6922595577221874027;1494868750685599559;1494868750695509806;ff899c08b2f2;1;1
$1;1494868750928866940;public abstract java.util.List org.springframework.data.jpa.repository.JpaRepository.findAll();132E21A62A55E46A4690E78DBB533FB7;6922595577221874032;1494868750915839747;1494868750928864736;ff899c08b2f2;4;4
$1;1494868750930453905;public java.util.Collection org.springframework.samples.petclinic.customers.application.OwnerService.findAll() throws org.springframework.dao.DataAccessException;132E21A62A55E46A4690E78DBB533FB7;6922595577221874032;1494868750913320965;1494868750930452331;ff899c08b2f2;3;3
$1;1494868750930580004;public java.util.Collection org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findAll();132E21A62A55E46A4690E78DBB533FB7;6922595577221874032;1494868750913311602;1494868750930579066;ff899c08b2f2;2;2
$1;1494868750937810689;HTTP_CustomerService.GET;132E21A62A55E46A4690E78DBB533FB7;6922595577221874032;1494868750912904089;1494868750937726361;ff899c08b2f2;1;1
$1;1494868750944897711;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);132E21A62A55E46A4690E78DBB533FB7;6922595577221874033;1494868750944876458;1494868750944896700;ff899c08b2f2;2;2
$1;1494868750947984574;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);132E21A62A55E46A4690E78DBB533FB7;6922595577221874033;1494868750945873820;1494868750947983104;ff899c08b2f2;5;4
$1;1494868750949103220;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int) throws org.springframework.dao.DataAccessException;132E21A62A55E46A4690E78DBB533FB7;6922595577221874033;1494868750945089887;1494868750949102119;ff899c08b2f2;4;3
$1;1494868750949205950;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findOwner(int);132E21A62A55E46A4690E78DBB533FB7;6922595577221874033;1494868750945084064;1494868750949205356;ff899c08b2f2;3;2
$1;1494868750955131654;HTTP_CustomerService.GET;132E21A62A55E46A4690E78DBB533FB7;6922595577221874033;1494868750944500355;1494868750955115857;ff899c08b2f2;1;1
$1;1494868750968946580;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);132E21A62A55E46A4690E78DBB533FB7;6922595577221874034;1494868750968938082;1494868750968945560;ff899c08b2f2;2;2
$1;1494868750969666421;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);132E21A62A55E46A4690E78DBB533FB7;6922595577221874034;1494868750969660526;1494868750969665874;ff899c08b2f2;3;2
$1;1494868750980046140;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);132E21A62A55E46A4690E78DBB533FB7;6922595577221874034;1494868750971058812;1494868750980044480;ff899c08b2f2;6;4
$1;1494868750983709472;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int) throws org.springframework.dao.DataAccessException;132E21A62A55E46A4690E78DBB533FB7;6922595577221874034;1494868750970363047;1494868750983707959;ff899c08b2f2;5;3
$1;1494868750984680101;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.save(java.lang.Object);132E21A62A55E46A4690E78DBB533FB7;6922595577221874034;1494868750984469415;1494868750984679168;ff899c08b2f2;8;4
$1;1494868750985538405;public void org.springframework.samples.petclinic.customers.application.OwnerService.saveOwner(org.springframework.samples.petclinic.customers.domain.model.owner.Owner) throws org.springframework.dao.DataAccessException;132E21A62A55E46A4690E78DBB533FB7;6922595577221874034;1494868750983905478;1494868750985536575;ff899c08b2f2;7;3
$1;1494868750985632979;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.updateOwner(int,org.springframework.samples.petclinic.customers.domain.model.owner.Owner);132E21A62A55E46A4690E78DBB533FB7;6922595577221874034;1494868750970356782;1494868750985632482;ff899c08b2f2;4;2
$1;1494868750987907195;HTTP_CustomerService.PUT;132E21A62A55E46A4690E78DBB533FB7;6922595577221874034;1494868750968586955;1494868750987895645;ff899c08b2f2;1;1
$1;1494868751027073723;public abstract org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.domain.model.pet.PetRepository.findById(int);132E21A62A55E46A4690E78DBB533FB7;6922595577221874035;1494868751025093800;1494868751027071590;ff899c08b2f2;4;4
$1;1494868751028492908;public org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.application.PetService.findPetById(int) throws org.springframework.dao.DataAccessException;132E21A62A55E46A4690E78DBB533FB7;6922595577221874035;1494868751024396034;1494868751028491460;ff899c08b2f2;3;3
$1;1494868751028604868;public org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource$PetDetails org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource.findPet(int);132E21A62A55E46A4690E78DBB533FB7;6922595577221874035;1494868751024385895;1494868751028603970;ff899c08b2f2;2;2
$1;1494868751037693812;HTTP_CustomerService.GET;132E21A62A55E46A4690E78DBB533FB7;6922595577221874035;1494868751024035339;1494868751037683481;ff899c08b2f2;1;1
$1;1494868751313035824;public abstract java.util.List org.springframework.data.jpa.repository.JpaRepository.findAll();6E6E31706B6B68CD7E3AB9AADEFB7D77;6922595577221874040;1494868751298523269;1494868751313034170;ff899c08b2f2;4;4
$1;1494868751315376396;public java.util.Collection org.springframework.samples.petclinic.customers.application.OwnerService.findAll() throws org.springframework.dao.DataAccessException;6E6E31706B6B68CD7E3AB9AADEFB7D77;6922595577221874040;1494868751297849662;1494868751315374597;ff899c08b2f2;3;3
$1;1494868751315555245;public java.util.Collection org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findAll();6E6E31706B6B68CD7E3AB9AADEFB7D77;6922595577221874040;1494868751297842479;1494868751315554658;ff899c08b2f2;2;2
$1;1494868751318203307;HTTP_CustomerService.GET;6E6E31706B6B68CD7E3AB9AADEFB7D77;6922595577221874040;1494868751296184467;1494868751318185077;ff899c08b2f2;1;1
$1;1494868751325539953;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);6E6E31706B6B68CD7E3AB9AADEFB7D77;6922595577221874041;1494868751325530701;1494868751325539072;ff899c08b2f2;2;2
$1;1494868751330110392;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);6E6E31706B6B68CD7E3AB9AADEFB7D77;6922595577221874041;1494868751326514736;1494868751330108935;ff899c08b2f2;5;4
$1;1494868751331181661;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int) throws org.springframework.dao.DataAccessException;6E6E31706B6B68CD7E3AB9AADEFB7D77;6922595577221874041;1494868751325729263;1494868751331180588;ff899c08b2f2;4;3
$1;1494868751331323438;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findOwner(int);6E6E31706B6B68CD7E3AB9AADEFB7D77;6922595577221874041;1494868751325723121;1494868751331322919;ff899c08b2f2;3;2
$1;1494868751333150879;HTTP_CustomerService.GET;6E6E31706B6B68CD7E3AB9AADEFB7D77;6922595577221874041;1494868751324409668;1494868751333126971;ff899c08b2f2;1;1
$1;1494868751347510034;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);6E6E31706B6B68CD7E3AB9AADEFB7D77;6922595577221874042;1494868751347500932;1494868751347508774;ff899c08b2f2;2;2
$1;1494868751349164776;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);6E6E31706B6B68CD7E3AB9AADEFB7D77;6922595577221874042;1494868751349155573;1494868751349163513;ff899c08b2f2;3;2
$1;1494868751354497279;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);6E6E31706B6B68CD7E3AB9AADEFB7D77;6922595577221874042;1494868751353402691;1494868751354495528;ff899c08b2f2;6;4
$1;1494868751356644418;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int) throws org.springframework.dao.DataAccessException;6E6E31706B6B68CD7E3AB9AADEFB7D77;6922595577221874042;1494868751350627548;1494868751356642897;ff899c08b2f2;5;3
$1;1494868751357688941;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.save(java.lang.Object);6E6E31706B6B68CD7E3AB9AADEFB7D77;6922595577221874042;1494868751357465306;1494868751357687621;ff899c08b2f2;8;4
$1;1494868751358677619;public void org.springframework.samples.petclinic.customers.application.OwnerService.saveOwner(org.springframework.samples.petclinic.customers.domain.model.owner.Owner) throws org.springframework.dao.DataAccessException;6E6E31706B6B68CD7E3AB9AADEFB7D77;6922595577221874042;1494868751356863697;1494868751358676328;ff899c08b2f2;7;3
$1;1494868751358804439;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.updateOwner(int,org.springframework.samples.petclinic.customers.domain.model.owner.Owner);6E6E31706B6B68CD7E3AB9AADEFB7D77;6922595577221874042;1494868751350618751;1494868751358803878;ff899c08b2f2;4;2
$1;1494868751360879819;HTTP_CustomerService.PUT;6E6E31706B6B68CD7E3AB9AADEFB7D77;6922595577221874042;1494868751347131750;1494868751360859678;ff899c08b2f2;1;1
$1;1494868751385950347;public abstract org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.domain.model.pet.PetRepository.findById(int);6E6E31706B6B68CD7E3AB9AADEFB7D77;6922595577221874043;1494868751384188043;1494868751385948619;ff899c08b2f2;4;4
$1;1494868751387057158;public org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.application.PetService.findPetById(int) throws org.springframework.dao.DataAccessException;6E6E31706B6B68CD7E3AB9AADEFB7D77;6922595577221874043;1494868751383598006;1494868751387055467;ff899c08b2f2;3;3
$1;1494868751387170309;public org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource$PetDetails org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource.findPet(int);6E6E31706B6B68CD7E3AB9AADEFB7D77;6922595577221874043;1494868751383582814;1494868751387169680;ff899c08b2f2;2;2
$1;1494868751389201789;HTTP_CustomerService.GET;6E6E31706B6B68CD7E3AB9AADEFB7D77;6922595577221874043;1494868751383219959;1494868751389189992;ff899c08b2f2;1;1
$1;1494868751634955452;public abstract java.util.List org.springframework.data.jpa.repository.JpaRepository.findAll();7982E42A2DDA96DF64870CA4E7393F36;6922595577221874048;1494868751616541757;1494868751634953882;ff899c08b2f2;4;4
$1;1494868751636016258;public java.util.Collection org.springframework.samples.petclinic.customers.application.OwnerService.findAll() throws org.springframework.dao.DataAccessException;7982E42A2DDA96DF64870CA4E7393F36;6922595577221874048;1494868751603768949;1494868751636014468;ff899c08b2f2;3;3
$1;1494868751636113041;public java.util.Collection org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findAll();7982E42A2DDA96DF64870CA4E7393F36;6922595577221874048;1494868751603761330;1494868751636112535;ff899c08b2f2;2;2
$1;1494868751638554315;HTTP_CustomerService.GET;7982E42A2DDA96DF64870CA4E7393F36;6922595577221874048;1494868751603473640;1494868751638536711;ff899c08b2f2;1;1
$1;1494868751661354264;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);7982E42A2DDA96DF64870CA4E7393F36;6922595577221874049;1494868751661345382;1494868751661352843;ff899c08b2f2;2;2
$1;1494868751663703536;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);7982E42A2DDA96DF64870CA4E7393F36;6922595577221874049;1494868751662691937;1494868751663702120;ff899c08b2f2;5;4
