$0;1494946394575248142;1.10;KIEKER-SINGLETON;f659df926a8f;1;false;0;NANOSECONDS;1
$1;1494946582850234113;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);04BC3C0938E328CB992F59D7C1A8CEFE;4164281542945801864;1494946582850227740;1494946582850233203;f659df926a8f;2;2
$1;1494946582852543274;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);04BC3C0938E328CB992F59D7C1A8CEFE;4164281542945801864;1494946582851361209;1494946582852542180;f659df926a8f;5;4
$1;1494946582853815419;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int);04BC3C0938E328CB992F59D7C1A8CEFE;4164281542945801864;1494946582850339417;1494946582853814442;f659df926a8f;4;3
$1;1494946582853861902;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findOwner(int);04BC3C0938E328CB992F59D7C1A8CEFE;4164281542945801864;1494946582850317725;1494946582853861480;f659df926a8f;3;2
$1;1494946582854649722;HTTP_CustomerService.GET;04BC3C0938E328CB992F59D7C1A8CEFE;4164281542945801864;1494946582850023651;1494946582854641145;f659df926a8f;1;1
$1;1494946582888059700;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);04BC3C0938E328CB992F59D7C1A8CEFE;4164281542945801865;1494946582888052897;1494946582888058335;f659df926a8f;2;2
$1;1494946582888589644;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);04BC3C0938E328CB992F59D7C1A8CEFE;4164281542945801865;1494946582888584117;1494946582888588720;f659df926a8f;3;2
$1;1494946582890470497;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);04BC3C0938E328CB992F59D7C1A8CEFE;4164281542945801865;1494946582889692005;1494946582890469444;f659df926a8f;6;4
$1;1494946582891202320;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int);04BC3C0938E328CB992F59D7C1A8CEFE;4164281542945801865;1494946582889112201;1494946582891201136;f659df926a8f;5;3
$1;1494946582892014373;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.save(java.lang.Object);04BC3C0938E328CB992F59D7C1A8CEFE;4164281542945801865;1494946582891715715;1494946582892013276;f659df926a8f;8;4
$1;1494946582893524162;public void org.springframework.samples.petclinic.customers.application.OwnerService.saveOwner(org.springframework.samples.petclinic.customers.domain.model.owner.Owner);04BC3C0938E328CB992F59D7C1A8CEFE;4164281542945801865;1494946582891337553;1494946582893522779;f659df926a8f;7;3
$1;1494946582893616171;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.updateOwner(int,org.springframework.samples.petclinic.customers.domain.model.owner.Owner);04BC3C0938E328CB992F59D7C1A8CEFE;4164281542945801865;1494946582889105863;1494946582893615648;f659df926a8f;4;2
$1;1494946582896827419;HTTP_CustomerService.PUT;04BC3C0938E328CB992F59D7C1A8CEFE;4164281542945801865;1494946582887823566;1494946582896739673;f659df926a8f;1;1
$1;1494946583111825477;public abstract java.util.List org.springframework.data.jpa.repository.JpaRepository.findAll();549DF2697C20D4FF91408DAA002A780E;4164281542945801871;1494946583105037675;1494946583111824181;f659df926a8f;4;4
$1;1494946583112823087;public java.util.Collection org.springframework.samples.petclinic.customers.application.OwnerService.findAll();549DF2697C20D4FF91408DAA002A780E;4164281542945801871;1494946583104316186;1494946583112821859;f659df926a8f;3;3
$1;1494946583112889175;public java.util.Collection org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findAll();549DF2697C20D4FF91408DAA002A780E;4164281542945801871;1494946583104306123;1494946583112888678;f659df926a8f;2;2
$1;1494946583114997539;HTTP_CustomerService.GET;549DF2697C20D4FF91408DAA002A780E;4164281542945801871;1494946583104030182;1494946583114972436;f659df926a8f;1;1
$1;1494946583119890249;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);549DF2697C20D4FF91408DAA002A780E;4164281542945801872;1494946583119881431;1494946583119888582;f659df926a8f;2;2
$1;1494946583121725802;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);549DF2697C20D4FF91408DAA002A780E;4164281542945801872;1494946583120810783;1494946583121724462;f659df926a8f;5;4
$1;1494946583122623785;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int);549DF2697C20D4FF91408DAA002A780E;4164281542945801872;1494946583120038530;1494946583122622613;f659df926a8f;4;3
$1;1494946583122691656;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findOwner(int);549DF2697C20D4FF91408DAA002A780E;4164281542945801872;1494946583120030089;1494946583122691254;f659df926a8f;3;2
$1;1494946583124128302;HTTP_CustomerService.GET;549DF2697C20D4FF91408DAA002A780E;4164281542945801872;1494946583119546021;1494946583124116173;f659df926a8f;1;1
$1;1494946583135016147;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);549DF2697C20D4FF91408DAA002A780E;4164281542945801873;1494946583135009500;1494946583135014871;f659df926a8f;2;2
$1;1494946583139237862;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);549DF2697C20D4FF91408DAA002A780E;4164281542945801873;1494946583139225143;1494946583139231456;f659df926a8f;3;2
$1;1494946583143463671;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);549DF2697C20D4FF91408DAA002A780E;4164281542945801873;1494946583141628036;1494946583143462186;f659df926a8f;6;4
$1;1494946583144430358;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int);549DF2697C20D4FF91408DAA002A780E;4164281542945801873;1494946583141103942;1494946583144429514;f659df926a8f;5;3
$1;1494946583145571701;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.save(java.lang.Object);549DF2697C20D4FF91408DAA002A780E;4164281542945801873;1494946583145403639;1494946583145570760;f659df926a8f;8;4
$1;1494946583146718162;public void org.springframework.samples.petclinic.customers.application.OwnerService.saveOwner(org.springframework.samples.petclinic.customers.domain.model.owner.Owner);549DF2697C20D4FF91408DAA002A780E;4164281542945801873;1494946583144535515;1494946583146717399;f659df926a8f;7;3
$1;1494946583146811225;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.updateOwner(int,org.springframework.samples.petclinic.customers.domain.model.owner.Owner);549DF2697C20D4FF91408DAA002A780E;4164281542945801873;1494946583141096887;1494946583146810907;f659df926a8f;4;2
$1;1494946583148064298;HTTP_CustomerService.PUT;549DF2697C20D4FF91408DAA002A780E;4164281542945801873;1494946583134735110;1494946583148054527;f659df926a8f;1;1
$1;1494946583353578469;public abstract java.util.List org.springframework.data.jpa.repository.JpaRepository.findAll();B0812DE648C6203E07E9270203083867;4164281542945801879;1494946583348576217;1494946583353577268;f659df926a8f;4;4
$1;1494946583354411831;public java.util.Collection org.springframework.samples.petclinic.customers.application.OwnerService.findAll();B0812DE648C6203E07E9270203083867;4164281542945801879;1494946583348052511;1494946583354410953;f659df926a8f;3;3
$1;1494946583354493972;public java.util.Collection org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findAll();B0812DE648C6203E07E9270203083867;4164281542945801879;1494946583348044516;1494946583354493643;f659df926a8f;2;2
$1;1494946583356118041;HTTP_CustomerService.GET;B0812DE648C6203E07E9270203083867;4164281542945801879;1494946583347852581;1494946583356107927;f659df926a8f;1;1
$1;1494946583360512534;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);B0812DE648C6203E07E9270203083867;4164281542945801880;1494946583360505881;1494946583360511451;f659df926a8f;2;2
$1;1494946583362033185;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);B0812DE648C6203E07E9270203083867;4164281542945801880;1494946583361332429;1494946583362032253;f659df926a8f;5;4
$1;1494946583362729926;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int);B0812DE648C6203E07E9270203083867;4164281542945801880;1494946583360558508;1494946583362729186;f659df926a8f;4;3
$1;1494946583362846367;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findOwner(int);B0812DE648C6203E07E9270203083867;4164281542945801880;1494946583360553388;1494946583362845969;f659df926a8f;3;2
$1;1494946583364413964;HTTP_CustomerService.GET;B0812DE648C6203E07E9270203083867;4164281542945801880;1494946583360255833;1494946583364402499;f659df926a8f;1;1
$1;1494946583374443176;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);B0812DE648C6203E07E9270203083867;4164281542945801881;1494946583374436484;1494946583374441936;f659df926a8f;2;2
$1;1494946583374831250;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);B0812DE648C6203E07E9270203083867;4164281542945801881;1494946583374826273;1494946583374830645;f659df926a8f;3;2
$1;1494946583380387020;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);B0812DE648C6203E07E9270203083867;4164281542945801881;1494946583379524878;1494946583380385957;f659df926a8f;6;4
$1;1494946583381509172;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int);B0812DE648C6203E07E9270203083867;4164281542945801881;1494946583375278701;1494946583381508088;f659df926a8f;5;3
$1;1494946583382937899;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.save(java.lang.Object);B0812DE648C6203E07E9270203083867;4164281542945801881;1494946583382643954;1494946583382936971;f659df926a8f;8;4
$1;1494946583384360547;public void org.springframework.samples.petclinic.customers.application.OwnerService.saveOwner(org.springframework.samples.petclinic.customers.domain.model.owner.Owner);B0812DE648C6203E07E9270203083867;4164281542945801881;1494946583381633336;1494946583384359204;f659df926a8f;7;3
$1;1494946583384444438;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.updateOwner(int,org.springframework.samples.petclinic.customers.domain.model.owner.Owner);B0812DE648C6203E07E9270203083867;4164281542945801881;1494946583375255481;1494946583384444104;f659df926a8f;4;2
$1;1494946583386236128;HTTP_CustomerService.PUT;B0812DE648C6203E07E9270203083867;4164281542945801881;1494946583374165143;1494946583386225766;f659df926a8f;1;1
$1;1494946583424906216;public abstract org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.domain.model.pet.PetRepository.findById(int);B0812DE648C6203E07E9270203083867;4164281542945801882;1494946583423615247;1494946583424905244;f659df926a8f;4;4
$1;1494946583425653871;public org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.application.PetService.findPetById(int);B0812DE648C6203E07E9270203083867;4164281542945801882;1494946583423076775;1494946583425652911;f659df926a8f;3;3
$1;1494946583425727957;public org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource$PetDetails org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource.findPet(int);B0812DE648C6203E07E9270203083867;4164281542945801882;1494946583423070425;1494946583425727578;f659df926a8f;2;2
$1;1494946583427199435;HTTP_CustomerService.GET;B0812DE648C6203E07E9270203083867;4164281542945801882;1494946583422842928;1494946583427189981;f659df926a8f;1;1
$1;1494946583618906936;public abstract java.util.List org.springframework.data.jpa.repository.JpaRepository.findAll();A22DC1B7C8FFBF7D48C58CEE6DE116BC;4164281542945801887;1494946583613326654;1494946583618905862;f659df926a8f;4;4
$1;1494946583620942302;public java.util.Collection org.springframework.samples.petclinic.customers.application.OwnerService.findAll();A22DC1B7C8FFBF7D48C58CEE6DE116BC;4164281542945801887;1494946583612730315;1494946583620941261;f659df926a8f;3;3
$1;1494946583621048737;public java.util.Collection org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findAll();A22DC1B7C8FFBF7D48C58CEE6DE116BC;4164281542945801887;1494946583612724422;1494946583621048188;f659df926a8f;2;2
$1;1494946583624394022;HTTP_CustomerService.GET;A22DC1B7C8FFBF7D48C58CEE6DE116BC;4164281542945801887;1494946583612531687;1494946583624383019;f659df926a8f;1;1
$1;1494946583647783943;public abstract org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.domain.model.pet.PetRepository.findById(int);A22DC1B7C8FFBF7D48C58CEE6DE116BC;4164281542945801890;1494946583646566937;1494946583647743016;f659df926a8f;4;4
