$0;1496076215051281883;1.10;KIEKER-SINGLETON;e752ce4c0f18;1;false;0;NANOSECONDS;1
$1;1496076249582442141;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);7F43F0DF2B6A8E5CDBF5AD036A9111A6;6081829821787145201;1496076249580585112;1496076249582437121;e752ce4c0f18;4;4
$1;1496076249584317394;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);7F43F0DF2B6A8E5CDBF5AD036A9111A6;6081829821787145201;1496076249578891479;1496076249584314658;e752ce4c0f18;3;3
$1;1496076249584348558;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);7F43F0DF2B6A8E5CDBF5AD036A9111A6;6081829821787145201;1496076249578875537;1496076249584348558;e752ce4c0f18;2;2
$1;1496076249585650505;HTTP_VisitsService.GET;7F43F0DF2B6A8E5CDBF5AD036A9111A6;6081829821787145201;1496076249578147459;1496076249585628743;e752ce4c0f18;1;1
$1;1496076249789406850;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);5FED00F39D4AB4AE0C8F0C8D75090C05;6081829821787145208;1496076249787161636;1496076249789401838;e752ce4c0f18;4;4
$1;1496076249791897888;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);5FED00F39D4AB4AE0C8F0C8D75090C05;6081829821787145208;1496076249785325713;1496076249791894241;e752ce4c0f18;3;3
$1;1496076249791935531;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);5FED00F39D4AB4AE0C8F0C8D75090C05;6081829821787145208;1496076249785308966;1496076249791933937;e752ce4c0f18;2;2
$1;1496076249793329766;HTTP_VisitsService.GET;5FED00F39D4AB4AE0C8F0C8D75090C05;6081829821787145208;1496076249784587139;1496076249793308807;e752ce4c0f18;1;1
$1;1496076250018480717;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);7CA23275B681C755DB8CEE43FCB1873A;6081829821787145215;1496076250016307753;1496076250018475107;e752ce4c0f18;4;4
$1;1496076250020506178;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);7CA23275B681C755DB8CEE43FCB1873A;6081829821787145215;1496076250014453228;1496076250020503173;e752ce4c0f18;3;3
$1;1496076250020537742;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);7CA23275B681C755DB8CEE43FCB1873A;6081829821787145215;1496076250014435860;1496076250020536125;e752ce4c0f18;2;2
$1;1496076250021870100;HTTP_VisitsService.GET;7CA23275B681C755DB8CEE43FCB1873A;6081829821787145215;1496076250013704285;1496076250021849229;e752ce4c0f18;1;1
$1;1496076250230838598;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);2AFDE0CB6E7DCDE4C74AE4B2AC391DCE;6081829821787145222;1496076250228557619;1496076250230832814;e752ce4c0f18;4;4
$1;1496076250232788064;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);2AFDE0CB6E7DCDE4C74AE4B2AC391DCE;6081829821787145222;1496076250226545237;1496076250232784959;e752ce4c0f18;3;3
$1;1496076250232820662;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);2AFDE0CB6E7DCDE4C74AE4B2AC391DCE;6081829821787145222;1496076250226526660;1496076250232819127;e752ce4c0f18;2;2
$1;1496076250234157420;HTTP_VisitsService.GET;2AFDE0CB6E7DCDE4C74AE4B2AC391DCE;6081829821787145222;1496076250225734078;1496076250234136264;e752ce4c0f18;1;1
$1;1496076250446581678;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);EFA08127395B0F50C1B92E499E387903;6081829821787145229;1496076250444483598;1496076250446576088;e752ce4c0f18;4;4
$1;1496076250448691418;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);EFA08127395B0F50C1B92E499E387903;6081829821787145229;1496076250442797998;1496076250448688363;e752ce4c0f18;3;3
$1;1496076250448732441;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);EFA08127395B0F50C1B92E499E387903;6081829821787145229;1496076250442779082;1496076250448729592;e752ce4c0f18;2;2
$1;1496076250450221422;HTTP_VisitsService.GET;EFA08127395B0F50C1B92E499E387903;6081829821787145229;1496076250441889228;1496076250450199563;e752ce4c0f18;1;1
$1;1496076250665860362;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);F7BEF69BCB5574117F778F800DE4D72E;6081829821787145236;1496076250663752252;1496076250665855867;e752ce4c0f18;4;4
$1;1496076250667770950;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);F7BEF69BCB5574117F778F800DE4D72E;6081829821787145236;1496076250661966133;1496076250667768148;e752ce4c0f18;3;3
$1;1496076250667922349;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);F7BEF69BCB5574117F778F800DE4D72E;6081829821787145236;1496076250661947831;1496076250667920168;e752ce4c0f18;2;2
$1;1496076250669291909;HTTP_VisitsService.GET;F7BEF69BCB5574117F778F800DE4D72E;6081829821787145236;1496076250661084510;1496076250669271977;e752ce4c0f18;1;1
$1;1496076250858676571;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);76EFEFEC95DA8BA7913FDE0FFC8546BD;6081829821787145243;1496076250855662191;1496076250858671137;e752ce4c0f18;4;4
$1;1496076250860723227;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);76EFEFEC95DA8BA7913FDE0FFC8546BD;6081829821787145243;1496076250854109045;1496076250860720267;e752ce4c0f18;3;3
$1;1496076250860767946;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);76EFEFEC95DA8BA7913FDE0FFC8546BD;6081829821787145243;1496076250854090156;1496076250860766204;e752ce4c0f18;2;2
$1;1496076250862460038;HTTP_VisitsService.GET;76EFEFEC95DA8BA7913FDE0FFC8546BD;6081829821787145243;1496076250853285321;1496076250862438455;e752ce4c0f18;1;1
$1;1496076251067649085;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);94DC670749FE26D857BAE66B5497F800;6081829821787145250;1496076251064797748;1496076251067643403;e752ce4c0f18;4;4
$1;1496076251069905101;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);94DC670749FE26D857BAE66B5497F800;6081829821787145250;1496076251063156548;1496076251069901844;e752ce4c0f18;3;3
$1;1496076251069942935;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);94DC670749FE26D857BAE66B5497F800;6081829821787145250;1496076251063140215;1496076251069941301;e752ce4c0f18;2;2
$1;1496076251071480776;HTTP_VisitsService.GET;94DC670749FE26D857BAE66B5497F800;6081829821787145250;1496076251062383208;1496076251071459602;e752ce4c0f18;1;1
$1;1496076251271524408;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);AAE7330965C4A828A5055A6CE1DB76D0;6081829821787145257;1496076251269364542;1496076251271519407;e752ce4c0f18;4;4
$1;1496076251273852210;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);AAE7330965C4A828A5055A6CE1DB76D0;6081829821787145257;1496076251267509623;1496076251273848779;e752ce4c0f18;3;3
$1;1496076251273891865;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);AAE7330965C4A828A5055A6CE1DB76D0;6081829821787145257;1496076251267490850;1496076251273890323;e752ce4c0f18;2;2
$1;1496076251275417957;HTTP_VisitsService.GET;AAE7330965C4A828A5055A6CE1DB76D0;6081829821787145257;1496076251266608446;1496076251275396830;e752ce4c0f18;1;1
$1;1496076251478579375;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);2583639A40C7CA962E790CFB5190D098;6081829821787145264;1496076251476454384;1496076251478573949;e752ce4c0f18;4;4
$1;1496076251480661453;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);2583639A40C7CA962E790CFB5190D098;6081829821787145264;1496076251474951091;1496076251480658567;e752ce4c0f18;3;3
$1;1496076251480697506;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);2583639A40C7CA962E790CFB5190D098;6081829821787145264;1496076251474933493;1496076251480695814;e752ce4c0f18;2;2
$1;1496076251482074888;HTTP_VisitsService.GET;2583639A40C7CA962E790CFB5190D098;6081829821787145264;1496076251474211585;1496076251482045813;e752ce4c0f18;1;1
$1;1496076251685005815;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);770697634A28A59833AD737A3906CDE5;6081829821787145271;1496076251682964559;1496076251685000823;e752ce4c0f18;4;4
$1;1496076251687056316;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);770697634A28A59833AD737A3906CDE5;6081829821787145271;1496076251681471084;1496076251687053416;e752ce4c0f18;3;3
$1;1496076251687093831;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);770697634A28A59833AD737A3906CDE5;6081829821787145271;1496076251681454425;1496076251687092909;e752ce4c0f18;2;2
$1;1496076251688422853;HTTP_VisitsService.GET;770697634A28A59833AD737A3906CDE5;6081829821787145271;1496076251680805384;1496076251688403918;e752ce4c0f18;1;1
$1;1496076251885445387;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);205F3222EC1B8CB5814498E9E1F9C471;6081829821787145278;1496076251883427809;1496076251885440289;e752ce4c0f18;4;4
$1;1496076251887374585;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);205F3222EC1B8CB5814498E9E1F9C471;6081829821787145278;1496076251881891605;1496076251887371895;e752ce4c0f18;3;3
$1;1496076251887412206;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);205F3222EC1B8CB5814498E9E1F9C471;6081829821787145278;1496076251881875019;1496076251887410666;e752ce4c0f18;2;2
$1;1496076251888862452;HTTP_VisitsService.GET;205F3222EC1B8CB5814498E9E1F9C471;6081829821787145278;1496076251881177439;1496076251888842426;e752ce4c0f18;1;1
$1;1496076252088493726;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);4B80D39F99F6F378A3FB7B508B977872;6081829821787145285;1496076252086386851;1496076252088488454;e752ce4c0f18;4;4
$1;1496076252090638944;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);4B80D39F99F6F378A3FB7B508B977872;6081829821787145285;1496076252084741906;1496076252090635904;e752ce4c0f18;3;3
$1;1496076252090673484;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);4B80D39F99F6F378A3FB7B508B977872;6081829821787145285;1496076252084724110;1496076252090672001;e752ce4c0f18;2;2
$1;1496076252092076499;HTTP_VisitsService.GET;4B80D39F99F6F378A3FB7B508B977872;6081829821787145285;1496076252083928991;1496076252092053906;e752ce4c0f18;1;1
$1;1496076252300839854;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);DEC330BBD0715399E8EC066FE41D8097;6081829821787145292;1496076252298609173;1496076252300834634;e752ce4c0f18;4;4
$1;1496076252303375091;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);DEC330BBD0715399E8EC066FE41D8097;6081829821787145292;1496076252296967864;1496076252303368700;e752ce4c0f18;3;3
$1;1496076252303430777;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);DEC330BBD0715399E8EC066FE41D8097;6081829821787145292;1496076252296944253;1496076252303428864;e752ce4c0f18;2;2
$1;1496076252305108425;HTTP_VisitsService.GET;DEC330BBD0715399E8EC066FE41D8097;6081829821787145292;1496076252296119951;1496076252305085634;e752ce4c0f18;1;1
$1;1496076252504477049;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);39DA1DCCFBF426AE6E1DED332D597DDD;6081829821787145299;1496076252502062335;1496076252504471404;e752ce4c0f18;4;4
$1;1496076252506546533;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);39DA1DCCFBF426AE6E1DED332D597DDD;6081829821787145299;1496076252499367591;1496076252506543577;e752ce4c0f18;3;3
$1;1496076252506589692;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);39DA1DCCFBF426AE6E1DED332D597DDD;6081829821787145299;1496076252499348578;1496076252506587900;e752ce4c0f18;2;2
$1;1496076252508143326;HTTP_VisitsService.GET;39DA1DCCFBF426AE6E1DED332D597DDD;6081829821787145299;1496076252498566787;1496076252508120307;e752ce4c0f18;1;1
$1;1496076252711513839;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);DA860267068096E556561D2743652369;6081829821787145306;1496076252709400081;1496076252711508188;e752ce4c0f18;4;4
$1;1496076252713755753;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);DA860267068096E556561D2743652369;6081829821787145306;1496076252707681170;1496076252713752986;e752ce4c0f18;3;3
$1;1496076252713792767;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);DA860267068096E556561D2743652369;6081829821787145306;1496076252707664387;1496076252713791021;e752ce4c0f18;2;2
$1;1496076252715113084;HTTP_VisitsService.GET;DA860267068096E556561D2743652369;6081829821787145306;1496076252706951780;1496076252715096078;e752ce4c0f18;1;1
$1;1496076252906687458;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);7F926B9F21A473C6AB5942B947A5AD1B;6081829821787145313;1496076252904720231;1496076252906681812;e752ce4c0f18;4;4
$1;1496076252908719173;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);7F926B9F21A473C6AB5942B947A5AD1B;6081829821787145313;1496076252903140666;1496076252908716558;e752ce4c0f18;3;3
$1;1496076252908752274;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);7F926B9F21A473C6AB5942B947A5AD1B;6081829821787145313;1496076252903122107;1496076252908751174;e752ce4c0f18;2;2
$1;1496076252910186686;HTTP_VisitsService.GET;7F926B9F21A473C6AB5942B947A5AD1B;6081829821787145313;1496076252902348536;1496076252910165159;e752ce4c0f18;1;1
$1;1496076253121088589;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);62FCDA7FF7B7EB50025EAAE87C215304;6081829821787145320;1496076253118863294;1496076253121083432;e752ce4c0f18;4;4
$1;1496076253123390735;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);62FCDA7FF7B7EB50025EAAE87C215304;6081829821787145320;1496076253117088501;1496076253123387273;e752ce4c0f18;3;3
$1;1496076253123431588;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);62FCDA7FF7B7EB50025EAAE87C215304;6081829821787145320;1496076253117070948;1496076253123429884;e752ce4c0f18;2;2
